"De meest elitaire politicus met de meeste vlieguren van NL gaat het vliegen voor gewone mensen onbetaalbaar maken.

Terwijl ze zelf gratis in het regeringsvliegtuig de wereld overvliegt, kunnen gewone mensen hun vakantie naar Spanje of Italië op hun buik schrijven.

#heksentax 🧹 ",0
"Leugens en bedrog. Er zouden vrouwen en kinderen uit Oekraïne komen, maar er kwamen  jongen mannen uit Iran. 

Begin met de grote schoonmaak, gooi de illegalen en gelukzoekers uit Afrika en het Midden-Oosten er eerst uit!

",0
"Wesley wilde me graag ontmoeten en interviewen en was daarom bij me op bezoek vandaag in de Tweede Kamer, mogelijk gemaakt dankzij de inspanningen van de Stichting Make-A-Wish @MakeAWishNL.

Het was een geweldig leuk bezoek, wat een superaardige en slimme jongeman die Wesley! ",1
#nieuweverkiezingen #kominverzet #Wilders #PVV ,1
"De Nederlandse politieke elite van VVD tot CDA is door en door corrupt. Dat zagen we bij het toeslagenschandaal, bij de mondkapjesaffaire, bij de Omtzigt-functie-elders, bij de politieke processen tegen de leider van de grootste oppositiepartij enz. 
Het stinkt van alle kanten.",0
"En #hugodejonge wordt weer gematst. Het CDA-gesjoemel blijft onder het tapijt liggen. Het kabinet levert niet wat een meerderheid van de Tweede Kamer had gevraagd. Schande.

Kamerleden die dit accepteren zijn #nepparlementariërs uit een #nepparlement. ",0
"Gefeliciteerd / Congratulations!! 

#MaxVerstappen @Max33Verstappen 

👍🍾👍🍾 ",1
☀️☀️☀️ ,1
WAANZIN! ,0
"Syriërs, Afghanen, Somaliërs, Algerijnen, Marokkanen en nu ook Oekraïners, het kan allemaal niet tegelijk. Nederland is al volgepropt en we zijn een vd dichtstbevolkte landen van de EU.

Knikker de lieden uit Afrika en het Midden-Oosten eruit!

#Wilders 

",0
"Goedemorgen Nederland, geniet van de zon! ❤️ ☀️ ",1
"Een meerderheid van 61% vd Fransen is vóór een wettelijk verbod op het dragen van een hoofddoek op straat.

Hier zal dat niet veel anders zijn. We moeten het op straat dragen van islamitische hoofddoeken als symbool van onvrijheid en vrouwenonderdrukking - verbieden.

#Wilders ",0
Weet ze wel waar Oekraïne ligt? De D66-Kamervoorzitter @Vera_Bergkamp heeft nul mandaat om over wat dan ook namens de Kamer te vergaderen. Gênante vertoning ,0
"Laat kinderen alsjeblieft kinderen zijn. Scholen moeten ze goed leren lezen, schrijven en rekenen dus kappen met die woke-gekkigheid. ",0
"Great to meet you today 
@AmbModiEphraim and welcome to The Netherlands! ",1
"56 van de meeste smerige doodsbedreigingen uit het buitenland van Turkije tot Pakistan.

56 keer laat OM me weten we doen er niks mee. Geen identiteit dader gevonden of kans op vervolging te klein. Ongelooflijk. 

Omdat ik Wilders heet natuurlijk en geen Kaag, De Jonge en Rutte. ",0
"Ze wilde me met “een sniper pakken” en “door mijn kop” schieten. Ook wilden ze me “ontvoeren” en mijn “onthoofding livestreamen”.

Maar de OvJ zegt: bekijk het maar Wilders, ik seponeer lekker, want het was slechts een onderling gesprek in de woonkamer.

Wat een tuig dat @Het_OM. ",0
"Sywert van Lienden met zijn corrupte mondkapjesdeal, Hugo de Jonge die hem daarbij matste, Hubert Bruls met zijn totalitaire wensen, Wopke Hoekstra met zijn pensioen op Guernsey, het zijn allemaal vreselijk patserige CDA-ers waar Nederland zo de buik vol van heeft!

#cdawegermee",0
"Ik zei het al op 3 juni vorig jaar.
Dit stinkt erger dan rotte vis en is pure CDA-vriendjespolitiek en oplichting!

#sywert #hugodejonge #CDA ",0
"Bij mij staat ú op 1!

#Wilders #PVV #Rutte #Bruls ",1
"“We will not receive even 1 Muslim. Because this is what we promised”.  

“We can be called populist, nationalist, racists. I don’t care. I care about my family and about my country.”

👍👍👍

",1
"Ongekozen dictator #Bruls wil nu VERPLICHTE opvang van alles en iedereen, van Syriërs tot Somaliërs en Oekraïners.

Dit soort bestuurders maken Nederland helemaal kapot. Er is al geen huis meer te krijgen, het opvangen van iedereen in NL is onmogelijk.

",0
"Vive Marine ❤️

#MarinePresidente #Marine2022 @MLP_officiel ",1
"Nederland ❤️

",1
Ik heb sympathie voor de Oekraïners maar ben gekozen door meer dan 1 miljoen Nederlanders voor wie ik iedere dag en in de eerste plaats vecht in Den Haag. En dat is keihard nodig want globalisten zonder nationale ziel als Kaag houden van iedereen - behalve van de Nederlander.,1
"Denken we ook nog aan de Nederlandse gezinnen @Minister_FIN Kaag, mensen die vaak netto minder te besteden hebben per week en hun energierekening niet eens meer kunnen betalen en een aalmoes van u krijgen toegeworpen? 
Wanneer krijgen zij extra leefgeld? ",0
"‘Allah is groot’ scheef Gökmen Tanis op een briefje dat in zijn vluchtauto werd gevonden, nadat hij onschuldige mensen had vermoord, vandaag precies drie jaar geleden.

Vandaag wordt die barbaarse daad herdacht.
Heel veel sterkte voor alle nabestaanden.

#tramaanslag ",1
"En voor al onze Hindoestaanse vrienden / To all our Hindu friends:

Gelukkige / Happy  #Holi2022
#holi ",1
"Gecondoleerd @VVD, lang geleden heb ik vele jaren op het Binnenhof met Clemens mogen samenwerken, een sympathieke man en rasliberaal. Sterkte allemaal. ",1
PVV❤️Groningen ,1
Gefeliciteerd @HendrikWakker met het behoud van de zetel voor de @PVV_Urk op het prachtige Urk!  👍,1
PVV is nu de arbeiderspartij. ,0
"PVV Twenterand van 1 naar 2 zetels. 

Gefeliciteerd @ErikVeltmeijer!

👍",1
"De PVV komt nieuw in de gemeenteraden van Oldambt (1 zetel), Heerlen (2 zetels), Landgraaf (3 zetels) en Westerwolde/Ter Apel (3 zetels). 

😁😁😁",0
Landgraaf 3! 😁 ,1
"In Limburg lijkt de PVV zowel in Heerlen als Landgraaf nieuw binnen te komen met 2 zetels in beide gemeenten! 👍

#PVV",1
"Weer in alle 31 gemeenten zetels voor onze PVV! Zowel winst als verlies als stabiele zetelaantallen in verschillende gemeenten. Overal opnieuw het heldere PVV-geluid!

Helden die zijn gekozen en waar ik super trots op ben! 

PVV-kiezers bedankt!!

#PVV ",1
PVV komt binnen op voorlopig 3 zetels in Westerwolde/Ter Apel 👍👍 ,1
👍👍👍 ,1
"Geweldig deze Marokkanen stemmen op de PVV!

Meer, meer, meer!

#StemPVV #gemeenteraadsverkiezing2022 #verkiezingen ",0
"Vandaag gaat mijn stem naar @SebastianKruis!

Fantastische lijsttrekker met een geweldig team en de beste plannen voor Den Haag!

#gemeenteraadsverkiezingen2022 #verkiezingen #StemPVV ",1
"Lieve mensen ga stemmen vandaag en #StemPVV!

#gemeenteraadsverkiezing2022 #verkiezingen ",1
Ik lig met griep in bed. Maar wil toch even melden dat #Pauw gisteravond zendtijd politieke partijen voor Kaag cs was. Valse aanvallen op PVV en nul tegenspraak. Walgelijk. Dat ik al 17 jaar op dodenlijsten sta en niet zonder peleton politie campagne kan voeren bleef onvermeld.,0
"Hé politiek correct Nederland knikker als de wiedeweerga die jonge mannelijke testosteronbommen uit veilige landen (en Syrië) ons land uit zodat we tijdelijk een beperkt aantal échte vluchtelingen - Oekraïense vrouwen en kinderen - kunnen opvangen! 

#PVV #StemPVV #Wilders",0
"Kijk Rutte zitten met zijn vriendjes van de EU.

Kaviaar, gebakken fazant, kristallen kroonluchters en goud aan het plafond.

En de Nederlander krijgt een aalmoes, een fooi. 

#stemzeweg #stempvv #pvv ",0
10 euro extra om speelgoed te kopen op de Haagse Markt 👍 ,1
"DEN HAAG ❤️

#PVV #StemPVV @HaagsePVV @SebastianKruis ",1
Vriendelijk zingende Marokkanen 😁 ,1
"Super wat een enthousiasme en wat veel lieve mensen op de prachtige Haagse markt! Flyeren samen met de kanjer van een Haagse PVV-lijsttrekker @SebastianKruis! 

Later meer!

#PVV #StemPVV @HaagsePVV ",1
"De @NOS liegt en bedriegt. Ze zijn alle schaamte voorbij. Bah!

#NOS66 ",0
"Schandalig! NOS verslaggever belt campagneleider PVV om te vragen of PVV TK invloed kan uitoefenen op PVV EK om door @pvvfaber aangevraagde EK-debat met Kaag di-avond over niet uitvoeren aangenomen AOW-motie uit te stellen. “Want dan is ook TV-debat met Kaag”.  NOS=D66!

#NOS66",0
"Kaag wordt slapende rijk door extra gasinkomsten en btw op energie en benzine. Wat ze teruggeeft aan de burger is een kruimel en volstrekt onvoldoende. Zet die 100 miljard euro voor stikstof en klimaat nu in voor de portemonnee van onze mensen!

#energieprijzen #kaaguitdenhaag ",0
"Wat een blamage. Energie en benzine blijft onbetaalbaar. Klap in het gezicht van de Nederlanders. 

BTW op energie moet tijdelijk naar 0 procent en accijnzen op benzine/diesel ook. Dat zet pas zoden aan de dijk en scheelt bijna een euro per liter benzine ipv 17 cent!

#PVV ",0
Schandalige mishandeling van poster plakkende PVV fractievoorzitter Terneuzen. Heel veel sterkte ik hoop dat de dader snel wordt gepakt! ,0
"100 miljard naar stikstof en klimaat en maar 2.3 miljard voor koopkrachtreparatie? Een schandalige fooi van Kaag en Rutte en een belediging van de kiezer. Reken hard met ze af volgende week!

#PVV #StemPVV ",0
"Stem in Groningen op deze kanjers van de @groningen_pvv! 

@DennisRam en Kelly Blauw @Rechtsevrouwen!

#StemPVV #PVV #Groningen ",1
"Kaag wil dat Nederlanders hun auto laten staan. Vanwege haar klimaatobsessie. Dus compenseert ze de automobilist bewust niet voor de torenhoge benzineprijs.

Terwijl de gewone Nederlander de auto keihard nodig heeft voor zijn werk.

#Kaag leeft in een pedante, parallelle wereld. ",0
"TER APEL ❤️

#StemPVV #PVV ",1
"Ontmoeting in Ter Apel met vier kanjers: de PVV-lijsttrekkers van Ter Apel, Groningen, Pekela en Oldambt. Daarna een rondje over de markt in de Groningse 🌞! 

#PVV #StemPVV ",1
"Kijk goed welke partijen lak hebben aan de burger en liever miljarden aan stikstofbeleid dan aan koopkrachtverbetering geven. 

#StemPVV #PVV #Wilders ",0
"Onbetaalbaar! De automobilist is de klos.

Meer dan de helft van de #benzineprijs is accijns en btw.
De overheid verrijkt zich over de rug van de automobilist.

Verlaag de btw + accijnzen of nog beter: ze ze tijdelijk op 0!

Dan maar wat miljarden minder voor stikstof en klimaat! ",0
"Van harte gefeliciteerd beste collega @harmbeertema!

70 jaar ben je geworden vandaag maar jong van geest, scherp in het debat en een ontzettend sympathieke man bovendien! 

🎂🍾💐 ",1
"FLYEREN IN ALMERE ❤️

Met onze geweldige Almeerse lijsttrekker @ToonvanDijk_PVV! 

#StemPVV #PVV ",1
Almere (2) ❤️ ,1
Almere ❤️ ,1
Kaag verdient een #motievanwantrouwen!! ,1
"Meneer Rutte u kunt wel de hele tijd de ster willen uithangen in de internationale geopolitiek over de Oekraïne maar u vergeet de Nederlandse kiezer! 

En die trekt het niet meer! Die kan zijn energierekening niet meer betalen! Doe eindelijk eens wat!

#PVV #StemPVV #Wilders ",0
"Nederland is vol, er kan niemand meer bij. Maar ons hart bloed, de Oekraïense vrouwen + kinderen zijn échte vluchtelingen. Dus we moeten tijdelijk en beperkt ruimte maken door asielprofiteurs en nepvluchtelingen zoals veiligelanders en Syriërs ons land uit te gooien! #PVV ",0
"Kaag weigert naar de Kamer te komen om vragen over koopkracht te beantwoorden want speechen over de EU vindt ze belangrijker. Gaat vanavond wel naar TV-show om over koopkracht te spreken.

Wat een arrogantie, wat een dedain. Wat een schoffering van de Kamer. Wat een 🧹

#Kaag",0
"Woensdag Almere, donderdag Ter Apel, zaterdag Den Haag!

#StemPVV #PVV ",1
"Dat zei ik dus. 👇

",1
Schiphol. Weer thuis in NL. 🙏 ,1
"Bunyós Pityu (Szikora István)(singer, Olympic boxer) + junior. 

Budapest ",1
"De enige echte extremist. 

Sigrid #Kaag.

Ze sluit meer dan een miljoen kiezers uit. 

Zegt Poetin te bestrijden maar kopieert zijn antidemocratische gedrag. ",0
"Marokkanen, Syriërs, Afghanen. Afrikanen. 

Die mogen nooit hierheen komen. 

Luister naar deze Belgische journalist: 👇👇👇

",0
"Wat een haat en wat een gescheld, benieuwd wat @Vera_Bergkamp hiervan vindt. ",0
Budapest West Station / Nyugati Pu. ,0
"Hier in Budapest waar ik nu ben valt het op dat op stations waar ze aankomen en in het centrum waar ze rondhangen heel veel “vluchtelingen” uit de Oekraïne vaak donkere Afrikanen zijn. 

Waarom zien we daarover niks in de media?",0
"Clarence #Seedorf bekeerde zich tot de islam / converted to #islam.  🤮

@akhbar ",1
200.000 keer bekeken in vier dagen. 🤡 ,0
"Wat een ongelooflijke onbeschoftheid van #Rutte, de hele dag bezig met de hele wereld, maar lak hebben aan onze eigen mensen die de energierekening, benzine of boodschappen nauwelijks meer kunnen betalen. Bah!

#RutteMoetWeg #PVV #Wilders #StemPVV ",0
"Kamerdebat aangemeld. Ruzie in coalitie. Het beste is als ze opstappen. Doen ze dat niet dan moet die €60 miljard voor stikstof en klimaat worden geschrapt en worden besteed aan oa herstel koopkracht (lagere energierekening), sterkere Defensie en betere zorg. 

#PVV #StemPVV ",0
"PVV wint scholierenverkiezing!

Wie de jeugd heeft, heeft de toekomst.

#PVV #StemPVV ",1
"Hallo @SigridKaag en @MinPres gaat de BTW op gas nog naar 0%? PVV-voorstel gezien? Vergeet onze eigen mensen niet! Het was al onbetaalbaar en 60% erbij trekken veel mensen niet! 

#gasprijs #btw #PVV ",0
"Als je hier al Oekraïense vluchtelingen wil opvangen @MinPres Rutte, zorg er dan op zijn minst voor dat je eerst al die profiteurs, al die islamitische veilige landers (jonge Marokkanen en Algerijnen) als de wiedeweerga ons land uitknikkert. Anders maak je NL helemaal kapot.",0
Getverderrie ,1
"STEM PVV!

#StemPVV #PVV ",0
"PVV op 17. 

#StemPVV #Wilders ",0
En dat waren weer 35 getekende aangiftes vandaag. ,1
Is er een psychiater in de zaal? ,0
Inbreng PVV-Kamerlid Raymond de Roon bij het debat over de situatie in de Oekraïne.  ,0
En hoppa nog wat olie op het vuur. Veel dommer dan deze EU-gans wordt het niet. ,0
